Date,Open,High,Low,Close,Adj Close,Volume
2019-02-11,106.199997,106.580002,104.970001,105.250000,104.415909,18914100
2019-02-12,106.139999,107.139999,105.480003,106.889999,106.042915,25056600
2019-02-13,107.500000,107.779999,106.709999,106.809998,105.963547,18394900
2019-02-14,106.309998,107.290001,105.660004,106.900002,106.052834,21784700
2019-02-15,107.910004,108.300003,107.360001,108.220001,107.362373,26606900
2019-02-19,107.790001,108.660004,107.779999,108.169998,107.312767,18038500
2019-02-20,107.860001,107.940002,106.290001,107.150002,106.754837,21607700
2019-02-21,106.900002,109.480003,106.870003,109.410004,109.006500,29063200
2019-02-22,110.050003,111.199997,109.820000,110.970001,110.560745,27763200
2019-02-25,111.760002,112.180000,111.260002,111.589996,111.178452,23750600
2019-02-26,111.260002,113.239998,111.169998,112.360001,111.945618,21536700
2019-02-27,111.690002,112.360001,110.879997,112.169998,111.756317,21487100
2019-02-28,112.040001,112.879997,111.730003,112.029999,111.616837,29083900
2019-03-01,112.889999,113.019997,111.669998,112.529999,112.114990,23501200
2019-03-04,113.019997,113.250000,110.800003,112.260002,111.845993,26608000
2019-03-05,112.250000,112.389999,111.230003,111.699997,111.288048,19538300
2019-03-06,111.870003,112.660004,111.430000,111.750000,111.337868,17687000
2019-03-07,111.400002,111.550003,109.870003,110.389999,109.982887,25321300
2019-03-08,109.160004,110.709999,108.800003,110.510002,110.102448,22818400
2019-03-11,110.989998,112.949997,110.980003,112.830002,112.413887,26491600
2019-03-12,112.820000,113.989998,112.650002,113.620003,113.200974,26132700
2019-03-13,114.129997,115.000000,113.779999,114.500000,114.077728,35513800
2019-03-14,114.540001,115.199997,114.330002,114.589996,114.167389,30763400
2019-03-15,115.339996,117.250000,114.589996,115.910004,115.482529,54681100
2019-03-18,116.169998,117.610001,116.050003,117.570000,117.136406,31207600
2019-03-19,118.089996,118.440002,116.989998,117.650002,117.216110,37588700
2019-03-20,117.389999,118.750000,116.709999,117.519997,117.086586,28113300
2019-03-21,117.139999,120.820000,117.089996,120.220001,119.776634,29854400
2019-03-22,119.500000,119.589996,117.040001,117.050003,116.618324,33624500
2019-03-25,116.559998,118.010002,116.320000,117.660004,117.226074,27067100
2019-03-26,118.620003,118.709999,116.849998,117.910004,117.475151,26097700
2019-03-27,117.879997,118.209999,115.519997,116.769997,116.339348,22733400
2019-03-28,117.440002,117.580002,116.129997,116.930000,116.498764,18334800
2019-03-29,118.070000,118.320000,116.959999,117.940002,117.505043,25399800
2019-04-01,118.949997,119.110001,118.099998,119.019997,118.581055,22789100
2019-04-02,119.059998,119.480003,118.519997,119.190002,118.750435,18142300
2019-04-03,119.860001,120.430000,119.150002,119.970001,119.527557,22860700
2019-04-04,120.099998,120.230003,118.379997,119.360001,118.919800,20112800
2019-04-05,119.389999,120.230003,119.370003,119.889999,119.447845,15826200
2019-04-08,119.809998,120.019997,118.639999,119.930000,119.487701,15116200
2019-04-09,118.629997,119.540001,118.580002,119.279999,118.840096,17612000
2019-04-10,119.760002,120.349998,119.540001,120.190002,119.746742,16477200
2019-04-11,120.540001,120.849998,119.919998,120.330002,119.886230,14209100
2019-04-12,120.639999,120.980003,120.370003,120.949997,120.503937,19745100
2019-04-15,120.940002,121.580002,120.570000,121.050003,120.603577,15792600
2019-04-16,121.639999,121.650002,120.099998,120.769997,120.324600,14071800
2019-04-17,121.239998,121.849998,120.540001,121.769997,121.320915,19300900
2019-04-18,122.190002,123.519997,121.300003,123.370003,122.915016,27991000
2019-04-22,122.620003,124.000000,122.570000,123.760002,123.303581,15648700
2019-04-23,124.099998,125.580002,123.830002,125.440002,124.977379,24025500
2019-04-24,125.790001,125.849998,124.519997,125.010002,124.548965,31257000
2019-04-25,130.059998,131.369995,128.830002,129.149994,128.673691,38033900
2019-04-26,129.699997,130.520004,129.020004,129.889999,129.410965,23654900
2019-04-29,129.899994,130.179993,129.350006,129.770004,129.291412,16324200
2019-04-30,129.809998,130.699997,129.389999,130.600006,130.118362,24166500
2019-05-01,130.529999,130.649994,127.699997,127.879997,127.408379,26821700
2019-05-02,127.980003,128.000000,125.519997,126.209999,125.744537,27350200
2019-05-03,127.360001,129.429993,127.250000,128.899994,128.424606,24911100
2019-05-06,126.389999,128.559998,126.110001,128.149994,127.677376,24239800
2019-05-07,126.459999,127.180000,124.220001,125.519997,125.057083,36017700
2019-05-08,125.440002,126.370003,124.750000,125.510002,125.047127,28419000
2019-05-09,124.290001,125.790001,123.570000,125.500000,125.037155,27235800
2019-05-10,124.910004,127.930000,123.820000,127.129997,126.661148,30915100
2019-05-13,124.110001,125.550003,123.040001,123.349998,122.895088,33944900
2019-05-14,123.870003,125.879997,123.699997,124.730003,124.270004,25266300
2019-05-15,124.260002,126.709999,123.699997,126.019997,126.019997,24722700
2019-05-16,126.750000,129.380005,126.459999,128.929993,128.929993,30112200
2019-05-17,128.309998,130.460007,127.919998,128.070007,128.070007,25763900
